work_id,work_name,node_type,genre,release_date,written_date,notoriety_date,notable,performer_id,performer_name,performer_type
4547,Concrete Crown,Song,Psychedelic Rock,2020,2020,2020,True,4550,Aimée van Dijk,Person
4547,Concrete Crown,Song,Psychedelic Rock,2020,2020,2020,True,4553,Tao Zeng,Person
14907,Forgotten Summer Embrace,Song,Dream Pop,2020,2020,2020,True,6659,Helen Simon,Person
13539,Rays Through the Clouds,Song,Doom Metal,2020,,2020,True,13541,Benjamin Dupuis-Lévy,Person
1723,Carousel of Judgment,Song,Dream Pop,2020,,2020,True,1725,Bethany Thompson,Person
11842,"Crossing Continents, Sharing Faith",Song,Americana,2020,,2020,True,11845,Min Zhao,Person
5079,The Pool of Self-Obsession,Song,Indie Folk,2020,2020,2020,True,5086,William Vollbrecht,Person
1723,Carousel of Judgment,Song,Dream Pop,2020,,2020,True,1728,Alois Jäntsch-Hecker,Person
13539,Rays Through the Clouds,Song,Doom Metal,2020,,2020,True,13540,Martin Guilbert,Person
1920,Whispers of Laughter,Album,Doom Metal,2020,,2020,True,1924,Ida Hentschel,Person
12395,Wandering Horizons,Song,Indie Folk,2020,,2020,True,6486,Stephanie Montoya,Person
11550,Echoes of Forgotten Pavanes,Album,Dream Pop,2020,,2020,True,11552,Steven Keller,Person
7107,Traces of Yesterday,Song,Dream Pop,2020,,2020,True,7112,Ping Dong,Person
7107,Traces of Yesterday,Song,Dream Pop,2020,,2020,True,7111,Yang Wen,Person
13539,Rays Through the Clouds,Song,Doom Metal,2020,,2020,True,13542,Alain Delannoy,Person
5079,The Pool of Self-Obsession,Song,Indie Folk,2020,2020,2020,True,5082,Karen Schultz,Person
8855,Divergent Movements in D Minor,Album,Southern Gothic Rock,2020,2013,2020,True,3351,Nicole Robinson,Person
16473,Whispers of the Hanged God,Song,Dream Pop,2020,,2020,True,16475,Lei Qin,Person
11550,Echoes of Forgotten Pavanes,Album,Dream Pop,2020,,2020,True,11551,Matthew Gardner,Person
16215,Aegean Whispers,Song,Avant-Garde Folk,2020,,2020,True,5705,Adam Davis,Person
16473,Whispers of the Hanged God,Song,Dream Pop,2020,,2020,True,16476,Li Lai,Person
16473,Whispers of the Hanged God,Song,Dream Pop,2020,,2020,True,16477,Ping Zhou,Person
16487,Echoes of the Trøndelag Heartland,Song,Indie Folk,2020,2020,2020,True,16489,Jacqueline Hörle,Person
14021,The Quiet Spark,Song,Dream Pop,2020,,2020,True,14022,Fang Yi,Person
13994,After the Storm,Song,Dream Pop,2020,,2020,True,13995,Martin Anderson,Person
13014,Exoskeleton Dissolve,Song,Indie Rock,2020,,2020,True,13016,Ryan Dunlap,Person
13014,Exoskeleton Dissolve,Song,Indie Rock,2020,,2020,True,13015,David Reese,Person
2576,Ivory Whispers of the Eighth Symphony,Song,Indie Folk,2020,,2020,True,405,Leyla Graf-Gotthard,Person
2676,Groove Ascension,Song,Indie Folk,2020,2013,2020,True,2678,Lisa Shaffer,Person
8596,Tremors of the Heart,Song,Dream Pop,2020,,2020,True,16812,Spectral Junk,MusicalGroup
14239,Threads of Persistence,Song,Speed Metal,2020,2020,2020,True,16826,The Three Drafts,MusicalGroup
11230,Hope Beyond the Shadows,Song,Psychedelic Rock,2020,,2020,True,16858,Subtle Noise,MusicalGroup
16217,Ruins of the Ancient Port,Song,Americana,2020,,2020,True,3765,Wei Xiong,Person
14021,The Quiet Spark,Song,Dream Pop,2020,,2020,True,3775,Yang Cui,Person
11550,Echoes of Forgotten Pavanes,Album,Dream Pop,2020,,2020,True,3309,Stacy Watts,Person
5079,The Pool of Self-Obsession,Song,Indie Folk,2020,2020,2020,True,65,Sara Parker,Person
5079,The Pool of Self-Obsession,Song,Indie Folk,2020,2020,2020,True,5080,Melody Cuevas,Person
5079,The Pool of Self-Obsession,Song,Indie Folk,2020,2020,2020,True,5081,Christy Lewis,Person
12577,Classic Courtship Crusader,Song,Lo-Fi Electronica,2020,2014,2020,True,2536,Jun Zou,Person
11230,Hope Beyond the Shadows,Song,Psychedelic Rock,2020,,2020,True,8530,Luis Holt,Person
13014,Exoskeleton Dissolve,Song,Indie Rock,2020,,2020,True,13017,Elmo Calbo,Person
13994,After the Storm,Song,Dream Pop,2020,,2020,True,2472,Bryan Richardson,Person
11842,"Crossing Continents, Sharing Faith",Song,Americana,2020,,2020,True,1429,Li Yang,Person
11230,Hope Beyond the Shadows,Song,Psychedelic Rock,2020,,2020,True,11235,Hailey Hak,Person
12608,"Wandering Bear, Gentle Soul",Song,Synthwave,2020,,2020,True,3447,Li Gu,Person
5079,The Pool of Self-Obsession,Song,Indie Folk,2020,2020,2020,True,5087,Debbie Mcgrath,Person
16215,Aegean Whispers,Song,Avant-Garde Folk,2020,,2020,True,16216,William Garner,Person
14262,Mediterranean Blood,Song,Emo/Pop Punk,2020,,2020,True,5112,Lei Wang,Person
16217,Ruins of the Ancient Port,Song,Americana,2020,,2020,True,16218,Tao Qiao,Person
11230,Hope Beyond the Shadows,Song,Psychedelic Rock,2020,,2020,True,1147,Victoria Williams,Person
12608,"Wandering Bear, Gentle Soul",Song,Synthwave,2020,,2020,True,12610,Shota Mori,Person
16217,Ruins of the Ancient Port,Song,Americana,2020,,2020,True,16219,Xiulan Liu,Person
11230,Hope Beyond the Shadows,Song,Psychedelic Rock,2020,,2020,True,8538,Silke Verda,Person
14239,Threads of Persistence,Song,Speed Metal,2020,2020,2020,True,1882,Rohan Shanker,Person
16217,Ruins of the Ancient Port,Song,Americana,2020,,2020,True,16220,Juan Kang,Person
11842,"Crossing Continents, Sharing Faith",Song,Americana,2020,,2020,True,9255,Lei Hu,Person
16217,Ruins of the Ancient Port,Song,Americana,2020,,2020,True,16222,Min Pan,Person
5079,The Pool of Self-Obsession,Song,Indie Folk,2020,2020,2020,True,5084,Stanley Roberts,Person
5079,The Pool of Self-Obsession,Song,Indie Folk,2020,2020,2020,True,5083,Ryan Baxter,Person
13014,Exoskeleton Dissolve,Song,Indie Rock,2020,,2020,True,13018,Amico Luciani,Person
13994,After the Storm,Song,Dream Pop,2020,,2020,True,835,Franck Prévost de la Bertrand,Person
14117,Silent Concrete,Song,Symphonic Metal,2020,,2020,True,3157,Jun Chang,Person
11230,Hope Beyond the Shadows,Song,Psychedelic Rock,2020,,2020,True,873,Angelita Belda Enríquez,Person
14262,Mediterranean Blood,Song,Emo/Pop Punk,2020,,2020,True,14263,Ping Zhu,Person
16217,Ruins of the Ancient Port,Song,Americana,2020,,2020,True,16221,Xiulan Wei,Person
8709,Frames of Memory,Song,Indie Rock,2020,,2020,True,8710,Denise Perez,Person
2433,Weekend Escape,Song,Dream Pop,2020,,2020,True,2434,Lei Zhou,Person
8709,Frames of Memory,Song,Indie Rock,2020,,2020,True,8713,Robert Chen,Person
8709,Frames of Memory,Song,Indie Rock,2020,,2020,True,8711,Beth Gray,Person
15754,Identity Crisis,Song,Indie Folk,2021,,2021,True,15756,Emily Black,Person
15754,Identity Crisis,Song,Indie Folk,2021,,2021,True,15757,Xiuying Yuan,Person
15754,Identity Crisis,Song,Indie Folk,2021,,2021,True,15758,Li Luo,Person
15754,Identity Crisis,Song,Indie Folk,2021,,2021,True,15755,Clayton Harper,Person
14908,The Adventurer's Lament,Album,Alternative Rock,2021,,2021,True,7035,Matthew Carter,Person
2990,Harmonic Whispers in Twilight,Song,Space Rock,2021,2017,2021,True,2991,Fang Su,Person
14112,Streetlights in Snow,Album,Synthwave,2021,,2021,True,14113,Cheryl Delgado,Person
2505,Timestamp of Memory,Album,Doom Metal,2021,,2021,True,2507,Na Mao,Person
2505,Timestamp of Memory,Album,Doom Metal,2021,,2021,True,2506,Xiuying Zhu,Person
2990,Harmonic Whispers in Twilight,Song,Space Rock,2021,2017,2021,True,2992,Wei Wang,Person
14112,Streetlights in Snow,Album,Synthwave,2021,,2021,True,14115,Barbara Smith,Person
1907,Echoes of Mirth,Song,Synthwave,2021,2021,2021,True,1912,Yan Lin,Person
8159,Echoes of the Dark,Song,Americana,2021,,2021,True,8160,Fang Wei,Person
15754,Identity Crisis,Song,Indie Folk,2021,,2021,True,2940,Xiulan Hou,Person
2990,Harmonic Whispers in Twilight,Song,Space Rock,2021,2017,2021,True,2993,Lei Qin,Person
12344,Whispers from the Bamboo Grove,Song,Alternative Rock,2021,2014,2021,True,2305,Li Zheng,Person
5075,Reflection's Embrace,Song,Blues Rock,2021,,2021,True,5076,Amalia Tartaglia,Person
1907,Echoes of Mirth,Song,Synthwave,2021,2021,2021,True,1908,Yong Cao,Person
1907,Echoes of Mirth,Song,Synthwave,2021,2021,2021,True,1909,Ming Lai,Person
1907,Echoes of Mirth,Song,Synthwave,2021,2021,2021,True,1910,Min Wen,Person
1907,Echoes of Mirth,Song,Synthwave,2021,2021,2021,True,1911,Min Peng,Person
2505,Timestamp of Memory,Album,Doom Metal,2021,,2021,True,2508,Ping Ding,Person
4890,Naked Spectrum,Song,Desert Rock,2022,2022,2022,True,4891,Jing Qian,Person
970,Wooden Heart,Song,Alternative Rock,2022,,2022,True,972,Robin Jones,Person
8494,Passion's Ancient Echo,Song,Lo-Fi Electronica,2022,,2022,True,7262,Xia Lin,Person
3373,Swift as Shadows,Album,Dream Pop,2022,2022,2022,True,3375,Jennifer Ferguson,Person
14647,Spelling Rebellion,Song,Dream Pop,2022,,2022,True,14648,Gang Yang,Person
7632,Garbage Warrior's Lament,Song,Dream Pop,2022,2022,2022,True,3259,Na Xiao,Person
7278,Requiem for a Fading Self,Song,Synthwave,2022,2022,2022,True,7279,Keith Larsen,Person
11262,Hooves and Horizons,Album,Doom Metal,2022,2022,2022,True,16895,Narrer på Vagt,MusicalGroup
14647,Spelling Rebellion,Song,Dream Pop,2022,,2022,True,14649,Jing Du,Person
14647,Spelling Rebellion,Song,Dream Pop,2022,,2022,True,14650,Jing Kang,Person
4890,Naked Spectrum,Song,Desert Rock,2022,2022,2022,True,3410,Xia Deng,Person
13008,The Puppet's Promise,Album,Indie Folk,2022,,2022,True,4285,Navya Sastry,Person
4190,Tunnel's Heartbeat,Album,Indie Folk,2022,,2022,True,4192,Nino Canova-Esposito,Person
10740,Marching with Jubilant Hearts,Album,Avant-Garde Folk,2022,2022,2022,True,2538,Angelika Osojca,Person
7197,Invisible Hands Reaching,Song,Symphonic Metal,2022,,2022,True,3306,Guiying Tian,Person
4890,Naked Spectrum,Song,Desert Rock,2022,2022,2022,True,3318,Li Tang,Person
4890,Naked Spectrum,Song,Desert Rock,2022,2022,2022,True,3320,Xia Fan,Person
11262,Hooves and Horizons,Album,Doom Metal,2022,2022,2022,True,7888,Corinne du Bazin,Person
11262,Hooves and Horizons,Album,Doom Metal,2022,2022,2022,True,7887,Marianne Sanchez-Hebert,Person
4890,Naked Spectrum,Song,Desert Rock,2022,2022,2022,True,3322,Wei Yu,Person
6210,The Gentle Frost of December,Song,Alternative Rock,2022,,2022,True,16811,Preset Protocol,MusicalGroup
7632,Garbage Warrior's Lament,Song,Dream Pop,2022,2022,2022,True,7639,Monica Hale,Person
7632,Garbage Warrior's Lament,Song,Dream Pop,2022,2022,2022,True,7638,Gang Han,Person
7632,Garbage Warrior's Lament,Song,Dream Pop,2022,2022,2022,True,7637,Gang Chen,Person
7632,Garbage Warrior's Lament,Song,Dream Pop,2022,2022,2022,True,7636,Sara Shannon,Person
7632,Garbage Warrior's Lament,Song,Dream Pop,2022,2022,2022,True,7635,Michelle Garrett,Person
7632,Garbage Warrior's Lament,Song,Dream Pop,2022,2022,2022,True,7633,Lei Yuan,Person
7632,Garbage Warrior's Lament,Song,Dream Pop,2022,2022,2022,True,2613,Yong Wen,Person
7197,Invisible Hands Reaching,Song,Symphonic Metal,2022,,2022,True,7203,Ming Su,Person
6210,The Gentle Frost of December,Song,Alternative Rock,2022,,2022,True,5727,Yasmin Verschut,Person
7197,Invisible Hands Reaching,Song,Symphonic Metal,2022,,2022,True,7202,Wei Tao,Person
13413,Snowbound Hearts,Song,Indie Folk,2022,,2022,True,13415,Audrey Johnson,Person
7197,Invisible Hands Reaching,Song,Symphonic Metal,2022,,2022,True,7199,Min Xiong,Person
6163,Deaf to Our Frequency,Song,Psychedelic Rock,2022,,2022,True,6166,Kevin Pearson,Person
6163,Deaf to Our Frequency,Song,Psychedelic Rock,2022,,2022,True,6167,Adira Bhagat,Person
6252,Generation Rising,Album,Indie Pop,2022,,2022,True,2080,Ellen Ford,Person
15105,Nervous Hands,Song,Doom Metal,2022,,2022,True,15106,Xiuying Feng,Person
15105,Nervous Hands,Song,Doom Metal,2022,,2022,True,15107,Na Cui,Person
4890,Naked Spectrum,Song,Desert Rock,2022,2022,2022,True,1953,Xiuying Dai,Person
14647,Spelling Rebellion,Song,Dream Pop,2022,,2022,True,6555,Jasmine Adams,Person
10740,Marching with Jubilant Hearts,Album,Avant-Garde Folk,2022,2022,2022,True,7055,Lei Duan,Person
6163,Deaf to Our Frequency,Song,Psychedelic Rock,2022,,2022,True,6165,Pamela Crane,Person
7197,Invisible Hands Reaching,Song,Symphonic Metal,2022,,2022,True,7200,Gregory Wright,Person
1763,The Macedonian Crescendo,Song,Dream Pop,2022,2022,2022,True,1765,Na Meng,Person
1763,The Macedonian Crescendo,Song,Dream Pop,2022,2022,2022,True,1766,Wei Su,Person
1763,The Macedonian Crescendo,Song,Dream Pop,2022,2022,2022,True,1767,Richard White,Person
1763,The Macedonian Crescendo,Song,Dream Pop,2022,2022,2022,True,1768,Yan Yan,Person
1763,The Macedonian Crescendo,Song,Dream Pop,2022,2022,2022,True,1769,Fang Jiang,Person
1763,The Macedonian Crescendo,Song,Dream Pop,2022,2022,2022,True,1770,Tao Huang,Person
13413,Snowbound Hearts,Song,Indie Folk,2022,,2022,True,13416,Áurea Escobar-Jara,Person
13413,Snowbound Hearts,Song,Indie Folk,2022,,2022,True,13414,Dhruv Mall,Person
1763,The Macedonian Crescendo,Song,Dream Pop,2022,2022,2022,True,1764,Fang Tao,Person
6163,Deaf to Our Frequency,Song,Psychedelic Rock,2022,,2022,True,6164,Stephanie Johnson,Person
15105,Nervous Hands,Song,Doom Metal,2022,,2022,True,6608,Jun Cai,Person
6163,Deaf to Our Frequency,Song,Psychedelic Rock,2022,,2022,True,4376,Roger Orozco,Person
7197,Invisible Hands Reaching,Song,Symphonic Metal,2022,,2022,True,7198,Jing Hou,Person
13008,The Puppet's Promise,Album,Indie Folk,2022,,2022,True,6155,Joann Johnson,Person
14647,Spelling Rebellion,Song,Dream Pop,2022,,2022,True,14651,Catherine Brooks,Person
15954,Inches Apart,Song,Oceanus Folk,2023,,2023,True,12285,Li Li,Person
11479,Childhood Memories Never Fade,Album,Dream Pop,2023,2020,2023,True,11480,Hubert Oderwald,Person
12043,Soft Love's First Light,Song,Dream Pop,2023,,2023,True,8250,John Anderson,Person
14057,Fragments of a Simple Girl,Song,Synthwave,2023,,2023,True,8250,John Anderson,Person
14288,Spectacles and Statecraft,Song,Blues Rock,2023,,2023,True,8289,Ming Cai,Person
9503,Echoes of Valor,Song,Southern Gothic Rock,2023,,2023,True,16844,Lueur,MusicalGroup
15381,Threads of Ariadne,Song,Americana,2023,,2023,True,9252,Jie Yin,Person
16400,Aquatic Rebirth (1983),Song,Oceanus Folk,2023,,2023,True,16817,Sonora Flux,MusicalGroup
12043,Soft Love's First Light,Song,Dream Pop,2023,,2023,True,12044,Hinrich Weimer,Person
11479,Childhood Memories Never Fade,Album,Dream Pop,2023,2020,2023,True,11482,Annelise Berger,Person
12190,Sonic Whispers,Song,Indie Folk,2023,2023,2023,True,12192,Fang Ma,Person
15381,Threads of Ariadne,Song,Americana,2023,,2023,True,9251,Yan Duan,Person
11479,Childhood Memories Never Fade,Album,Dream Pop,2023,2020,2023,True,11483,Alfonso Bähr,Person
13644,Blooming Memories,Song,Indie Folk,2023,2023,2023,True,13646,Zachary Wells,Person
13644,Blooming Memories,Song,Indie Folk,2023,2023,2023,True,13647,Suzanne Martinez,Person
14057,Fragments of a Simple Girl,Song,Synthwave,2023,,2023,True,10752,Jillian Salazar,Person
12190,Sonic Whispers,Song,Indie Folk,2023,2023,2023,True,12191,Michael Baker,Person
10855,Maria's Obeskrivna Minnen (Maria's Unwritten Memories),Song,Dream Pop,2023,,2023,True,8250,John Anderson,Person
12190,Sonic Whispers,Song,Indie Folk,2023,2023,2023,True,12193,Yang Cheng,Person
10855,Maria's Obeskrivna Minnen (Maria's Unwritten Memories),Song,Dream Pop,2023,,2023,True,8248,Rachel Jackson,Person
10736,Pure Heart's Dance,Song,Space Rock,2023,,2023,True,10739,Na Yu,Person
9503,Echoes of Valor,Song,Southern Gothic Rock,2023,,2023,True,9504,Antonio Morse,Person
10338,Frostbitten Symphony,Song,Dream Pop,2023,2023,2023,True,10339,Xia Xiao,Person
10338,Frostbitten Symphony,Song,Dream Pop,2023,2023,2023,True,10340,Li Lu,Person
12366,Bronco's Last Breath,Album,Synthwave,2023,,2023,True,11751,Yong Lei,Person
14057,Fragments of a Simple Girl,Song,Synthwave,2023,,2023,True,16870,Luminous Fracture,MusicalGroup
10855,Maria's Obeskrivna Minnen (Maria's Unwritten Memories),Song,Dream Pop,2023,,2023,True,16870,Luminous Fracture,MusicalGroup
10855,Maria's Obeskrivna Minnen (Maria's Unwritten Memories),Song,Dream Pop,2023,,2023,True,10858,Norma Huff,Person
10855,Maria's Obeskrivna Minnen (Maria's Unwritten Memories),Song,Dream Pop,2023,,2023,True,10857,Carlos Townsend,Person
10855,Maria's Obeskrivna Minnen (Maria's Unwritten Memories),Song,Dream Pop,2023,,2023,True,10856,Adam Arnold,Person
13589,Silent Steps in the Forest's Embrace,Song,Avant-Garde Folk,2023,2023,2023,True,8880,Tao Gao,Person
10338,Frostbitten Symphony,Song,Dream Pop,2023,2023,2023,True,10341,Jun Yu,Person
10258,Echoes of Gilead,Album,Indie Folk,2023,2023,2023,True,9595,Jie Su,Person
6074,Borders of the Heart,Song,Southern Gothic Rock,2023,,2023,True,16855,Velvet Prism,MusicalGroup
15954,Inches Apart,Song,Oceanus Folk,2023,,2023,True,12288,Min Huang,Person
15954,Inches Apart,Song,Oceanus Folk,2023,,2023,True,12287,Ryan Adams,Person
8203,Translucent Memories,Song,Indie Folk,2023,,2023,True,8204,Jing Lai,Person
8203,Translucent Memories,Song,Indie Folk,2023,,2023,True,8205,Xiuying Qiu,Person
8203,Translucent Memories,Song,Indie Folk,2023,,2023,True,8206,Jie Zheng,Person
15954,Inches Apart,Song,Oceanus Folk,2023,,2023,True,12286,Ping Meng,Person
12043,Soft Love's First Light,Song,Dream Pop,2023,,2023,True,8248,Rachel Jackson,Person
14057,Fragments of a Simple Girl,Song,Synthwave,2023,,2023,True,10344,Jeffrey Munoz PhD,Person
13276,Paper Crown,Song,Synthwave,2023,,2023,True,13278,Jing Su,Person
13064,"Friend Today, Stranger Tomorrow",Song,Indie Folk,2023,,2023,True,13066,Shane Clark,Person
15101,When Wonder Breaks,Song,Blues Rock,2023,,2023,True,15102,Jeffrey Middleton,Person
12131,Walls of Infinite Grace,Song,Psychedelic Rock,2023,,2023,True,12135,Cory Carr,Person
12043,Soft Love's First Light,Song,Dream Pop,2023,,2023,True,8609,Jason Jordan,Person
12043,Soft Love's First Light,Song,Dream Pop,2023,,2023,True,8611,Denise White,Person
12043,Soft Love's First Light,Song,Dream Pop,2023,,2023,True,8613,Roy Tschentscher,Person
8636,Roots of Rhythm,Song,Dream Pop,2023,,2023,True,8638,Shelby Grimes,Person
12131,Walls of Infinite Grace,Song,Psychedelic Rock,2023,,2023,True,12134,Joseph Walton,Person
13002,Strings of Truth,Album,Synthwave,2023,,2023,True,13005,Anne Verwoert-Slagmolen,Person
16400,Aquatic Rebirth (1983),Song,Oceanus Folk,2023,,2023,True,16401,Steven Goodman,Person
13002,Strings of Truth,Album,Synthwave,2023,,2023,True,13004,Ise Scardino,Person
16123,Shenandoah's Embrace,Song,Doom Metal,2023,2023,2023,True,16124,Ignatz Jüttner,Person
12131,Walls of Infinite Grace,Song,Psychedelic Rock,2023,,2023,True,12132,Ashley Hernandez,Person
14289,William Howard's Weighty Legacy,Song,Dream Pop,2023,,2023,True,14290,Evie Feenstra,Person
15954,Inches Apart,Song,Oceanus Folk,2023,,2023,True,15956,Min Xiong,Person
15962,Harmonic Fragments of Memory,Song,Symphonic Metal,2023,2023,2023,True,15963,Matthew Tran,Person
16123,Shenandoah's Embrace,Song,Doom Metal,2023,2023,2023,True,12860,Vincent Seifert,Person
15762,Cobblestone Chronicles,Song,Americana,2023,,2023,True,11858,Melinda Gregory,Person
14057,Fragments of a Simple Girl,Song,Synthwave,2023,,2023,True,12044,Hinrich Weimer,Person
16123,Shenandoah's Embrace,Song,Doom Metal,2023,2023,2023,True,16125,Herr Wolf-Rüdiger Werner,Person
10855,Maria's Obeskrivna Minnen (Maria's Unwritten Memories),Song,Dream Pop,2023,,2023,True,10349,Ryan Austin,Person
9069,Boise Bound,Song,Indie Folk,2023,,2023,True,9071,Ashley Brooks,Person
14057,Fragments of a Simple Girl,Song,Synthwave,2023,,2023,True,10347,Robert Garcia,Person
13276,Paper Crown,Song,Synthwave,2023,,2023,True,13277,Min Chang,Person
13064,"Friend Today, Stranger Tomorrow",Song,Indie Folk,2023,,2023,True,13067,Qiang Kang,Person
15762,Cobblestone Chronicles,Song,Americana,2023,,2023,True,15765,Laurie Rodriguez,Person
4661,The Space Between Goodbye,Album,Indie Rock,2023,2023,2023,True,16809,Razor's Lament,MusicalGroup
13866,Dynamite Dancing,Album,Indie Folk,2023,2017,2023,True,13867,Jo Stewart,Person
13866,Dynamite Dancing,Album,Indie Folk,2023,2017,2023,True,13868,Jake Bailey,Person
12366,Bronco's Last Breath,Album,Synthwave,2023,,2023,True,16798,Hex Collective,MusicalGroup
12043,Soft Love's First Light,Song,Dream Pop,2023,,2023,True,16795,Twilight Riders,MusicalGroup
13866,Dynamite Dancing,Album,Indie Folk,2023,2017,2023,True,13870,Alicia Jordan,Person
12043,Soft Love's First Light,Song,Dream Pop,2023,,2023,True,16768,Liquid Vortex,MusicalGroup
1915,Fragments of Joy,Song,Synthwave,2023,2023,2023,True,16745,Sonic Renegade,MusicalGroup
13866,Dynamite Dancing,Album,Indie Folk,2023,2017,2023,True,13871,Ronald Yates,Person
12131,Walls of Infinite Grace,Song,Psychedelic Rock,2023,,2023,True,12136,Christine Anderson,Person
14057,Fragments of a Simple Girl,Song,Synthwave,2023,,2023,True,10346,Thomas Salinas,Person
10855,Maria's Obeskrivna Minnen (Maria's Unwritten Memories),Song,Dream Pop,2023,,2023,True,10347,Robert Garcia,Person
12043,Soft Love's First Light,Song,Dream Pop,2023,,2023,True,10661,Angelina Sölzer,Person
12043,Soft Love's First Light,Song,Dream Pop,2023,,2023,True,10660,Karl-August Beyer,Person
11479,Childhood Memories Never Fade,Album,Dream Pop,2023,2020,2023,True,11484,Lilo Christoph,Person
13002,Strings of Truth,Album,Synthwave,2023,,2023,True,13006,Isabelle Godfrey van Alemannië,Person
15381,Threads of Ariadne,Song,Americana,2023,,2023,True,9250,Xiulan Zheng,Person
15381,Threads of Ariadne,Song,Americana,2023,,2023,True,9253,Anthony Frost,Person
8676,Scales of Mercy,Song,Indie Folk,2023,,2023,True,7143,Ming Xiang,Person
720,Ethereal Wanderer,Song,Oceanus Folk,2023,,2023,True,721,Ryan Devan,Person
2704,Theatrical Tempest,Song,Americana,2023,,2023,True,2705,Jeremiah Love,Person
4614,Cobblestone Lullabies,Song,Indie Folk,2023,,2023,True,4616,Yong Feng,Person
4661,The Space Between Goodbye,Album,Indie Rock,2023,2023,2023,True,4664,Antonietta Ceravolo-Condoleo,Person
4661,The Space Between Goodbye,Album,Indie Rock,2023,2023,2023,True,4665,Gino Michelangeli,Person
8731,Winter's First Light,Song,Avant-Garde Folk,2020,,2023,True,1103,Ekkehard Förster,Person
15381,Threads of Ariadne,Song,Americana,2023,,2023,True,5038,Min He,Person
720,Ethereal Wanderer,Song,Oceanus Folk,2023,,2023,True,726,Kimaya Srinivasan,Person
9503,Echoes of Valor,Song,Southern Gothic Rock,2023,,2023,True,6634,Timothy Burke,Person
15443,Intertwined: A Dance of Three,Song,Southern Gothic Rock,2023,2023,2023,True,6590,Étienne Bruneau,Person
2391,Concrete Legacy,Album,Synthwave,2023,,2023,True,2397,Xiuying Yao,Person
2391,Concrete Legacy,Album,Synthwave,2023,,2023,True,2396,Jing Sun,Person
2391,Concrete Legacy,Album,Synthwave,2023,,2023,True,2395,Yan Wang,Person
8203,Translucent Memories,Song,Indie Folk,2023,,2023,True,1429,Li Yang,Person
8676,Scales of Mercy,Song,Indie Folk,2023,,2023,True,1465,Lei Duan,Person
9503,Echoes of Valor,Song,Southern Gothic Rock,2023,,2023,True,5266,Guiying Hou,Person
10258,Echoes of Gilead,Album,Indie Folk,2023,2023,2023,True,1510,Tao Dai,Person
720,Ethereal Wanderer,Song,Oceanus Folk,2023,,2023,True,724,Tara Kota,Person
2704,Theatrical Tempest,Song,Americana,2023,,2023,True,2706,Zachary Francis,Person
653,Dear Steven (Before You Know),Album,Psychedelic Rock,2023,,2023,True,654,Guiying Zhou,Person
653,Dear Steven (Before You Know),Album,Psychedelic Rock,2023,,2023,True,655,Lei Fan,Person
4381,Shadows in the Basement,Song,Darkwave,2023,2023,2023,True,4386,Bertram Hübel,Person
4381,Shadows in the Basement,Song,Darkwave,2023,2023,2023,True,4387,Sarah Wright,Person
4381,Shadows in the Basement,Song,Darkwave,2023,2023,2023,True,4388,Sarah Phillips,Person
653,Dear Steven (Before You Know),Album,Psychedelic Rock,2023,,2023,True,656,Yang Cui,Person
720,Ethereal Wanderer,Song,Oceanus Folk,2023,,2023,True,723,Tiya Sani,Person
4381,Shadows in the Basement,Song,Darkwave,2023,2023,2023,True,4389,Holly Young,Person
12366,Bronco's Last Breath,Album,Synthwave,2023,,2023,True,2979,Ping Shao,Person
12366,Bronco's Last Breath,Album,Synthwave,2023,,2023,True,2978,Guiying Gao,Person
653,Dear Steven (Before You Know),Album,Psychedelic Rock,2023,,2023,True,657,Min Liao,Person
653,Dear Steven (Before You Know),Album,Psychedelic Rock,2023,,2023,True,658,Min Xie,Person
653,Dear Steven (Before You Know),Album,Psychedelic Rock,2023,,2023,True,659,Li Mo,Person
4661,The Space Between Goodbye,Album,Indie Rock,2023,2023,2023,True,4503,Fredo Grossi,Person
4381,Shadows in the Basement,Song,Darkwave,2023,2023,2023,True,4390,Joshua Cobb,Person
4381,Shadows in the Basement,Song,Darkwave,2023,2023,2023,True,4385,Tracey Murphy,Person
2391,Concrete Legacy,Album,Synthwave,2023,,2023,True,2394,Kristi Bowers,Person
10855,Maria's Obeskrivna Minnen (Maria's Unwritten Memories),Song,Dream Pop,2023,,2023,True,1716,Kimberly Snyder,Person
6218,Echoes of Grace in Silent Moments,Song,Doom Metal,2023,,2023,True,6219,Fang Yao,Person
16123,Shenandoah's Embrace,Song,Doom Metal,2023,2023,2023,True,1782,Alexa Albers-Säuberlich,Person
10258,Echoes of Gilead,Album,Indie Folk,2023,2023,2023,True,2023,Qiang Tang,Person
1915,Fragments of Joy,Song,Synthwave,2023,2023,2023,True,1916,Benjamin Lee,Person
1915,Fragments of Joy,Song,Synthwave,2023,2023,2023,True,1917,Taylor Reed,Person
1915,Fragments of Joy,Song,Synthwave,2023,2023,2023,True,1918,Kelly Stewart,Person
6218,Echoes of Grace in Silent Moments,Song,Doom Metal,2023,,2023,True,6220,Tao Lin,Person
16400,Aquatic Rebirth (1983),Song,Oceanus Folk,2023,,2023,True,5858,Donald Medina,Person
6074,Borders of the Heart,Song,Southern Gothic Rock,2023,,2023,True,6075,Elizabeth Myers,Person
16400,Aquatic Rebirth (1983),Song,Oceanus Folk,2023,,2023,True,5863,Joshua Orozco,Person
